Mean-H,Mean-S,Mean-V,eccentricity,metric,Penyakit
60.22123388829216,141.13180911462328,115.96622775049869,0.9840201774017642,0.39840786406357126,blas
69.40899023577042,133.97306501547988,107.54164682067159,0.981080290364823,0.4710059660042457,blas
75.91124070001403,101.13332904403163,94.86033058818025,0.9764144297582759,0.5857796239844826,blas
78.1791980101917,99.51742902208201,95.53702378063576,0.9749222908472592,0.6223686911255484,blas
81.25309917355372,103.40953448195359,122.0584932530233,0.9788641992745525,0.525586935172221,blas
88.97125766462277,88.04021427619301,149.52054452146095,0.980102082361979,0.49511384798099733,blas
78.9336488513117,109.194005520659,123.81842139581386,0.983476696482583,0.411845046581835,blas
72.08997942568912,112.13778704482102,88.53781359231893,0.9857406449930624,0.35582156932835113,blas
77.94324680629828,99.38686497326204,133.0670723781937,0.9842947906549961,0.3916154218526984,blas
79.81181397517756,90.97597866896238,119.37791747375469,0.9805340203730972,0.4844717247482573,blas
88.82335443678626,83.50142172244665,141.0121191486229,0.9776751726261105,0.5548210564218826,blas
70.25787786338486,110.98048503024975,100.15457624489373,0.9890695310330893,0.27321127901671793,blas
79.00344827586207,101.9109692749779,135.7295534924845,0.9803256474102756,0.48960621985994757,blas
81.32333333333334,101.56441666666667,132.79018287037036,0.9788137973392098,0.5268268685087566,blas
78.74994350464875,112.51881295196281,139.03770661157026,0.9779641512507115,0.5477193233427761,blas
84.71833955804544,106.26125635439361,131.6998366013072,0.9801221321085412,0.4946199644993849,blas
78.08877491410637,112.9461914710338,134.43358218560948,0.982165149393326,0.4442415501574936,blas
71.61684420032023,123.74868795587973,109.16367194449386,0.9783172961913489,0.5390378349490655,blas
72.42072667804324,107.0521188850967,101.38496160409557,0.9851461768794463,0.3705446982288835,blas
71.78436712938559,123.86401042581855,114.60151506276968,0.9808084270554153,0.47770843529669815,blas
76.5105894573896,111.99032304057357,141.05553201890174,0.9815258638859825,0.4600168591903429,blas
69.99903943377149,123.35756656555444,87.25497977755309,0.9824777521427573,0.4365238788022735,blas
74.93813930443677,118.13317510548524,119.15840365682138,0.9774776899423291,0.5596730431337239,blas
53.26073844195114,151.29863531471312,102.4193323784515,0.9907235571507167,0.23206107140471105,blas
53.69489039329465,160.2435364281109,82.14393402106168,0.9883520724732712,0.29103941590324484,blas
69.91373673399521,107.89328996918863,115.63003252310853,0.9773525691029263,0.5627466517587546,blas
74.8948121880746,96.1556474914631,142.887938884511,0.9794012446656258,0.5123711668054272,blas
69.459639095813,117.69601287567428,104.99764802209093,0.982812010902897,0.4282688374350515,blas
73.20655959752322,126.32953861369108,127.19533668730651,0.9814087522402414,0.4629056479255317,blas
67.33347205407587,119.14781956214689,88.47895858555286,0.9868101226263515,0.3293115673703468,blas
76.76965366978288,115.86315586126523,111.70271845152136,0.9792774439917095,0.5154183325035904,blas
70.74511906447893,125.03563841625022,116.25143646185283,0.9786895259506733,0.529883784634944,blas
84.76868850218659,106.42853156887755,120.8422524143586,0.9811773125042433,0.46861354982130465,blas
80.2979592860008,99.09112013638187,115.65367529081428,0.980842219757572,0.47687541717290527,blas
77.0246719426407,115.67230620941558,118.05511870941558,0.9807106848495469,0.4801177001442234,blas
74.33571574851526,109.63683698545975,94.83757935695269,0.9807196501204789,0.47989672360368085,blas
76.61043738662663,115.50914023894414,111.81700756864953,0.98252760816344,0.43529278480064676,blas
71.94122431195991,108.56020623048435,111.07727470771913,0.978453584503132,0.5356865724033304,blas
58.23545918367347,151.65402494331065,89.96145124716553,0.9858248457561395,0.3537354598358973,blas
76.01779421081808,99.27589193791083,99.55236299200126,0.9806527706600561,0.4815451239190186,blas
53.37072281167109,139.82230879752433,63.55677497789567,0.9913621363168669,0.2161555820145167,blas
76.59113483004352,101.88203947783313,115.85618338903954,0.9799349645857932,0.49923005104908147,blas
71.18533821844183,117.85091676485304,89.96424132866343,0.9793339447156731,0.5140277007170355,blas
76.64281235530174,104.78386662679426,117.86686795801822,0.9841579101510152,0.395001339908582,blas
75.13253593649432,114.41252547736538,114.52451861188587,0.9770758629361452,0.569542575142237,blas
69.73150511383602,128.30017200244131,100.5032597236864,0.9822103891032115,0.4431248047050262,blas
72.63197889109347,121.9592220568783,115.19383818342152,0.9816606097720555,0.45669266082389026,blas
75.87704467139952,118.57077988126375,98.82804521110972,0.9804592737476692,0.4863136735859745,blas
72.69774377355023,111.31501700211378,127.15558312655087,0.9813468616111459,0.46443216262048165,blas
77.9588987245938,109.27556636188923,130.46637256614835,0.9819684773547249,0.44909581552874844,blas
79.86585854092527,112.15620551601424,116.84683793001186,0.984856150337579,0.37772453130643235,blas
73.81246524881846,106.9917552821796,110.37211565193216,0.978272623403918,0.5401362152301888,blas
85.91281811851101,89.95663459103571,149.10050012661432,0.9803467861708602,0.48908539173669474,blas
66.45792084867053,117.63692013992089,91.69755252749263,0.9872183725505673,0.31918436719798904,blas
79.28199794723969,112.91512163696716,112.19138168238993,0.9809691131520352,0.47374713357086323,blas
87.95965097750812,98.23212753569896,139.83386958386959,0.9795910003753997,0.5076998703106067,blas
74.28302924907399,127.9027912871754,102.10383077391654,0.9797257676595553,0.5043816975350859,blas
63.768147750007465,113.23442772253576,93.40682014989997,0.9862944751651957,0.3420969242895891,blas
81.24199054121057,105.62738853503184,113.16846561653763,0.9800357879629512,0.49674679961417106,blas
84.832584000451,94.70395478633442,133.5989965046792,0.9792513662385723,0.5160601477037106,blas
70.96052268583001,118.643762153724,99.49095325568408,0.9807416587905989,0.47935424400408566,blas
66.49189183242387,124.38528098046119,98.43841863228305,0.9815394666514464,0.4596812979220224,blas
47.55275441422095,168.63494691004533,98.23482611548556,0.985090420345304,0.37192515882869115,blas
79.33854318823644,91.96259372869802,119.06956617002629,0.9813136502883021,0.46525127072516653,blas
89.3822608855749,87.07301850317592,138.54256190739207,0.9784210697466551,0.5364861366719957,blas
75.4058908045977,112.32491618773946,131.16027298850574,0.9819296324716693,0.4500544711749666,blas
81.57796731873933,101.37081295606272,122.39447484862599,0.9795008549933015,0.5099191301141246,blas
77.1764487515142,99.49506662498534,136.21126567934039,0.9822532794478739,0.44206600600001456,blas
79.48763158668548,100.96564411314985,140.88721403787343,0.9835191126271228,0.4107966043917575,blas
62.97434555576003,132.29575933934487,96.57434095509754,0.9848024853891125,0.37905281715328537,blas
80.28318085955313,108.25715700524395,126.0436509632923,0.9875932764331062,0.30988067181656936,blas
74.27381318210601,117.40025189034156,115.37170121428838,0.9838024860207206,0.4037910211924297,blas
81.39473889931207,96.23913383364602,145.6859052532833,0.9842363500053858,0.3930610852597318,blas
22.78937802012679,140.17198652303054,132.10434307162595,0.9902303922602476,0.24433762302801215,tungro
80.93194653299916,103.78235588972431,183.68406850459482,0.9807190463612024,0.47991160516230813,tungro
65.13252656434474,124.42681140408413,148.81093401547946,0.9872341328765571,0.3187933266869929,tungro
70.0217056899511,147.59969558599695,149.04395381974805,0.9856406866818468,0.3582978474111815,tungro
67.8962962962963,132.51912682571364,158.38668694357318,0.9876090485006709,0.30948919136465863,tungro
60.01444974386151,117.39408231761173,193.96045751633986,0.9955285083693534,0.11212958706206451,tungro
62.064425572068885,134.6709915860659,184.96201148069514,0.9940131631170845,0.15001521558869096,tungro
67.52382947230251,112.63461941267647,173.0622931590633,0.9861325863497399,0.3461095408550367,tungro
60.07076034026389,155.84358772302033,124.9562748782607,0.9886802267471085,0.2828867115523769,tungro
87.01339096533604,96.84391332598808,177.46768087691046,0.9900898424039415,0.24783526776357695,tungro
67.12828109072375,104.87422273190622,192.07807084607543,0.994693383180882,0.1330159560304621,tungro
24.025954525954525,106.94563185634614,184.32243212600355,0.9858824977242244,0.352307005191247,tungro
78.35494483845548,63.620409771473604,214.20838258471238,0.9875821875517015,0.3101559065789751,tungro
61.186455905205904,104.58784965034965,189.44843466718467,0.9974585611139407,0.0637921607948542,tungro
70.56516522692993,91.5517048311166,193.3630364733306,0.9841571127722061,0.39502106273538645,tungro
66.9364183904287,97.73051172339865,192.801279081387,0.9969802931540914,0.07577892266783037,tungro
72.40570808508896,103.16778248674323,201.27933378375613,0.9895124341938945,0.2621991145273615,tungro
48.39378931433195,159.8016469605617,156.52124605225382,0.9914523897007607,0.21390675810580956,tungro
61.749157320585894,123.29151600580172,152.56566770852484,0.9894659615633843,0.26335482266921056,tungro
59.703390294665354,111.25726622119984,150.2304560557929,0.996044428214602,0.09921774177114562,tungro
58.08257006151743,142.75929216981848,143.16024910761752,0.9924864787633154,0.18812597562051422,tungro
54.69733508967474,136.96249760754776,141.3885117258306,0.988936156101516,0.27652649333614676,tungro
61.94164898981118,131.32087646292882,179.27021826569762,0.9915781440171941,0.2107730238417048,tungro
55.985802402853835,120.52191082954532,152.59629908013886,0.9923584718716794,0.1913187615632501,tungro
57.49916049382716,130.09712592592592,148.3772049382716,0.992308151957925,0.19257374304735597,tungro
58.80481125233788,133.4955914347876,151.41026375052482,0.9913956748136747,0.215319934497354,tungro
48.11478667445938,151.63413208649914,119.23674264562634,0.9950752726201152,0.12346712743103845,tungro
58.95032227032227,123.91905723905724,129.10849446849446,0.9907399944855838,0.23165178496606892,tungro
62.280985153443275,125.22330433277064,147.09776219538588,0.9892214958911568,0.26943344203242453,tungro
47.49956987456987,114.63532994782994,129.64938533688533,0.9971938728612044,0.07042671523982869,tungro
50.7305512239796,135.520952451672,121.5334521422737,0.9908906896658753,0.22789918781240198,tungro
53.219571844571846,160.16948766948767,151.26358176358175,0.9980803421819867,0.04819995502965363,tungro
64.37774754346182,117.44974552784076,166.78141597379692,0.9977225628700628,0.05717305980709114,tungro
68.31936564223798,116.07733451536643,185.40413711583923,0.9887833969157922,0.28032298023928576,tungro
54.8677166005291,124.43461474867725,181.87967923280422,0.9958221215421291,0.10478219633453231,tungro
65.58106678106678,116.54209924209924,195.9129415129415,0.993755714060882,0.15644604596613984,tungro
54.6997150997151,122.82690598290598,159.14905982905984,0.9897315008338926,0.25675050815472816,tungro
59.263924926483305,114.03280141843972,165.58980568529088,0.9939260713349987,0.15219087117617455,tungro
56.831451017418985,121.30693249083052,165.76965537277118,0.9912401849956299,0.2191938913233498,tungro
57.11236979755498,112.26451257932739,155.1609309757458,0.9986436086828155,0.03406671240362539,tungro
47.48987594680026,125.79543150235581,157.95149698813145,0.9963679370706259,0.09111792366308914,tungro
47.92898238043869,148.11072672940767,152.13575493806493,0.997815441882199,0.054843963456569965,tungro
55.28722976370035,145.8348541980895,139.59560080442432,0.9918896168850024,0.20300956541947002,tungro
64.83691373410085,113.74396178268351,155.14990208296243,0.9873368194164011,0.3162453460232703,tungro
66.86616780900879,110.56000964178666,194.99767339495693,0.9965147358506762,0.08744159744305814,tungro
58.68650202697113,143.43658476048648,125.39154670306941,0.9895825008241783,0.26045655459909656,tungro
66.49763755525072,120.74752324340801,142.32356178766787,0.9880531080317073,0.2984645685201184,tungro
52.30265339966832,127.78629006864412,141.3276024938598,0.989342415445192,0.26642697473532423,tungro
47.27101186552406,159.8125228887424,96.11117519958984,0.9901127718266988,0.24726469292619233,tungro
49.030263831622065,152.03011561160966,103.63039318726925,0.9952067210185659,0.12017952133541224,tungro
50.40708486118387,136.2931581398056,136.52312874687155,0.993245400847848,0.1691882568400519,tungro
58.5296047008547,108.49274572649573,144.59189102564102,0.9922070264072144,0.195095627525551,tungro
55.16701292705448,134.61737265312405,134.79853416435827,0.9891923699748181,0.27015755547334186,tungro
57.92994987468672,120.85776942355889,151.33235867446393,0.9938990222042638,0.15286655161422563,tungro
50.209746703224965,146.38995299647473,128.2738542890717,0.9919334022986329,0.20191801890791097,tungro
57.31978021978022,96.6456807081807,173.17081807081806,0.9913743701447206,0.21585076638481318,tungro
59.29099121294243,118.16961484766362,140.5640798226164,0.9902800998823037,0.24310050823774498,tungro
46.194265232974914,156.5478560998274,100.32172220009735,0.9913677771170567,0.21601503742249945,tungro
59.11737726098191,130.73045865633074,131.86546080964686,0.9861567064534252,0.34551173570596994,tungro
74.83573969449675,88.80935532347962,199.46275371416615,0.987165520316976,0.32049567549514274,tungro
46.63668019223575,134.79184053258126,151.70790526346082,0.9983987586093768,0.04021136566783003,tungro
60.474911035565896,110.49961233375082,168.10313910260234,0.9920917945289928,0.1979689844649888,tungro
63.99155092592593,119.77434764309764,133.3525989057239,0.9910313649791557,0.2243955893627654,tungro
78.14847167898016,110.66854990583803,144.90068086339272,0.9844429937760764,0.3879488931408283,tungro
47.03556254917388,131.97221785121076,158.10098784858818,0.9921841151595825,0.19566695601789733,tungro
58.270966595593464,109.52974413646055,174.04322435441838,0.997397984390095,0.06531070457013677,tungro
65.8799376356044,112.08350505347856,187.88546538885072,0.984688815345034,0.3818660777233622,tungro
52.46651970818244,133.8470372119876,154.50439300897497,0.9945620498296576,0.1362989905047063,tungro
74.57982797219276,98.02619692863595,174.91750127646205,0.9853992783291218,0.36427724713153714,tungro
56.77261357217784,107.20047607520374,173.30410312273057,0.9930207240331443,0.17479622524395377,tungro
61.82110472541507,113.33223978288633,149.4467991698595,0.9883531640323896,0.2910123015631771,tungro
54.70986686574592,146.03439094189375,108.80326821782589,0.9906265260608735,0.23447698829928157,tungro
56.052181213471535,123.27772934224546,145.52586457425167,0.989448364455425,0.2637924235173011,tungro
50.76708945787893,146.88281373478742,95.92518176070807,0.9933625607030908,0.16626342526802784,tungro
58.33618975932681,117.66689826877425,133.6714531102233,0.9887116053081688,0.2821069970284442,tungro
65.25888594164456,109.88470380194518,161.79848216917182,0.9865245407336902,0.3363933285405403,tungro
47.01571526542758,137.04392602666482,123.09605839755437,0.9860026212590743,0.3493304113612559,tungro
52.73536619326093,160.211723753829,139.97252854358118,0.9925177238374645,0.1873465891648795,tungro
60.87308371385084,115.13682800608828,149.03246270928463,0.9870541133820231,0.3232595451436938,tungro
71.24934793948879,90.89323965859776,153.73203920132298,0.9945387510246445,0.13688136225905145,tungro
